219	79989
220	79988
221	80009
222	80098
223	80405
224	57489
225	88852
226	80116
227	78961
228	79221
229	79631
230	79614
231	79951
232	78143
233	80114
234	80078
235	80173
236	80212
237	79158
238	85501
239	79024
240	78729
241	78822
242	90779
243	57099
244	79573
245	79895
246	91114
247	80029
248	90423
249	80174
250	79578
251	79137
252	80134
253	79847
254	79580
255	80000
256	79652
257	79973
258	79713
259	77518
260	78956
261	80089
262	79802
263	80176
264	87566
265	78595
266	79714
267	78572
268	78802
269	78999
270	79726
271	79831
272	79894
273	79740
274	79438
275	91622
276	80175
277	90397
278	79522
279	78917
280	79480
281	79920
282	79205
283	79057
284	79264
285	78769
286	79502
287	79867
288	79765
289	79969
290	79789
291	80112
292	79357
293	80230
294	78934
295	80233
296	78594
297	78916
298	81228
299	80042
300	79746
301	80069
302	90851
303	79662
304	88260
305	90251
306	80345
307	80169
308	77869
309	79702
310	79859
311	80399
312	79942
313	80390
314	88009
315	79728
316	79882
317	90529
318	80197
319	80398
320	79960
321	80467
322	57491
323	57109
324	79281
325	80346
326	-1
327	77919
328	80043
329	80243
330	80218
331	79148
332	78264
333	80369
334	80301
335	79287
336	78562
337	80283
338	78535
339	79715
340	77929
341	80249
342	79998
343	89583
344	80170
345	79414
346	81468
347	79971
348	80145
349	80115
350	90609
351	-1
352	80435
353	83118
354	78693
355	79864
356	80360
357	79619
358	78282
359	80284
360	79659
361	79945
362	79051
363	79708
364	78597
365	79288
366	79633
367	80364
368	80047
369	79966
370	80388
371	80110
372	80304
373	80509
374	79419
375	79523
376	80541
377	79241
378	79475
379	80411
380	79612
381	80166
382	80008
383	77676
384	80239
385	79926
386	80408
387	80373
388	47720
389	80105
390	-1
391	80146
392	79947
393	67732
394	91464
395	80409
396	80511
397	78793
398	80585
399	57388
400	80438
401	80372
402	80361
403	85456
404	91395
405	84849
406	79742
407	84585
408	79642
409	78867
410	80421
411	80420
412	80142
413	80147
414	78995
415	80501
416	80419
417	79995
418	80579
419	80611
420	91449
421	89178
422	79689
423	79673
424	79317
425	79766
426	79833
427	79957
428	80520
429	79674
430	80052
431	80488
432	80602
433	80396
434	80624
435	80362
436	33005
437	79897
438	80505
439	79981
440	79896
441	79733
442	80376
443	79668
444	78894
445	80285
446	80198
447	80240
448	79675
449	89240
450	79986
451	79008
452	79499
453	79315
454	80259
455	79925
456	80375
457	80303
458	79976
459	80248
460	80292
461	-1
462	80343
463	78920
464	79741
465	80466
466	90736
467	80271
468	57683
469	80275
470	80302
471	80437
472	79790
473	78756
474	79515
475	79696
476	79782
477	79585
478	80297
479	79460
480	80079
481	80444
482	80445
483	79260
484	79355
485	79731
486	80359
487	80381
488	80382
489	80403
490	80490
491	80247
492	80561
493	80635
494	78018
495	78096
496	78285
497	78563
498	78691
499	79792
500	78987
501	81337
502	42095
503	79901
504	80189
505	80389
506	80387
507	80383
508	79787
509	79744
510	80434
511	80429
512	79470
513	90609
514	89797
515	91457
516	78511
517	80350
518	79732
519	80367
520	80458
521	80535
522	80312
523	80672
524	79743
525	79845
526	80320
527	79455
528	80338
529	80324
530	79774
531	79805
532	80469
533	80538
534	79736
535	81011
536	80091
537	78921
538	79274
539	78676
540	80183
541	80355
542	79705
543	79780
544	79587
545	80459
546	84133
547	80575
548	80598
549	80632
550	80673
551	78803
552	80238
553	79913
554	80393
555	79781
556	80552
557	79159
558	80184
559	80543
560	77931
561	80591
562	80486
563	80195
564	80576
565	80654
566	80311
567	87431
568	79664
569	79842
570	80322
571	79496
572	80363
573	80048
574	79806
575	80067
576	77589
577	79804
578	79783
579	80553
580	79617
581	80586
582	80628
583	80715
584	80307
585	80960
586	79643
587	79294
588	78319
589	79724
590	80487
591	80380
592	80627
593	80943
594	57779
595	80394
596	80667
597	80701
598	80425
599	79769
600	79199
601	80316
602	79898
603	79698
604	80589
605	80592
606	80593
607	80630
608	80555
609	79767
610	80754
611	80424
612	80699
613	80948
614	80724
615	80952
616	80640
617	80750
618	79711
619	78313
620	80401
621	80107
622	80113
623	80604
624	80669
625	78768
626	80637
627	80722
628	81036
629	78507
630	79272
631	80319
632	79886
633	80276
634	79865
635	89517
636	80545
637	80962
638	80941
639	80011
640	80610
641	79994
642	79295
643	79268
644	84061
645	79776
646	80573
647	80590
648	83472
649	80666
650	80325
651	80757
652	77870
653	80580
654	80979
655	80999
656	80167
657	79299
658	80041
659	79359
660	80310
661	80514
662	80614
663	-1
664	80581
665	81006
666	81010
667	81083
668	81084
669	81170
670	81192
671	80704
672	80963
673	57341
674	79745
675	79682
676	80194
677	79576
678	79885
679	80606
680	79738
681	81003
682	81008
683	81014
684	79734
685	79308
686	78171
687	80063
688	80231
689	79725
690	80465
691	78321
692	79430
693	79665
694	80668
695	80693
696	80127
697	77550
698	80950
699	80617
700	80991
701	80992
702	80995
703	81198
704	80328
705	79556
706	80711
707	80678
708	89254
709	80944
710	81259
711	81298
712	88918
713	80190
714	79400
715	80582
716	79681
717	80961
718	81013
719	80953
720	81175
721	81181
722	81234
723	81369
724	87698
725	81426
726	79771
727	77478
728	79262
729	79412
730	80213
731	84400
732	79634
733	80685
734	79446
735	81054
736	81035
737	81050
738	80152
739	81011
740	80268
741	79991
742	80540
743	80460
744	80583
745	80692
746	81038
747	80512
748	81046
749	81134
750	81133
751	81065
752	81250
753	81279
754	81447
755	-1
756	80982
757	80984
758	80291
759	79592
